14,4,116,3,19,"ourWriteOutJSON@103-121@src/tool_writeout_json.c","src/tool_writeout_json.c","ourWriteOutJSON","ourWriteOutJSON( FILE * stream , const struct writeoutvar mappings [ ] , struct per_transfer * per , CURLcode per_result)",103,121
43,9,266,2,46,"headerJSON@128-173@src/tool_writeout_json.c","src/tool_writeout_json.c","headerJSON","headerJSON( FILE * stream , struct per_transfer * per)",128,173
4,1,10,1,5,"tool_init_stderr@33-37@src/tool_stderr.c","src/tool_stderr.c","tool_init_stderr","tool_init_stderr( void)",33,37
22,5,103,2,33,"tool_set_stderr_file@39-71@src/tool_stderr.c","src/tool_stderr.c","tool_set_stderr_file","tool_set_stderr_file( struct GlobalConfig * global , char * filename)",39,71
13,3,68,1,17,"strdup@27-43@src/tool_strdup.c","src/tool_strdup.c","strdup","strdup( const char * str)",27,43
29,5,272,2,33,"fly@79-111@src/tool_cb_prg.c","src/tool_cb_prg.c","fly","fly( struct ProgressData * bar , bool moved)",79,111
73,20,457,5,93,"tool_progress_cb@126-218@src/tool_cb_prg.c","src/tool_cb_prg.c","tool_progress_cb","tool_progress_cb( void * clientp , curl_off_t dltotal , curl_off_t dlnow , curl_off_t ultotal , curl_off_t ulnow)",126,218
44,18,288,2,61,"progressbarinit@220-280@src/tool_cb_prg.c","src/tool_cb_prg.c","progressbarinit","progressbarinit( struct ProgressData * bar , struct OperationConfig * config)",220,280
19,6,116,1,24,"ensure_trailing_slash@38-61@src/tool_ipfs.c","src/tool_ipfs.c","ensure_trailing_slash","ensure_trailing_slash( char ** input)",38,61
52,18,285,1,72,"ipfs_gateway@63-134@src/tool_ipfs.c","src/tool_ipfs.c","ipfs_gateway","ipfs_gateway( void)",63,134
123,28,636,4,157,"ipfs_url_rewrite@140-296@src/tool_ipfs.c","src/tool_ipfs.c","ipfs_url_rewrite","ipfs_url_rewrite( CURLU * uh , const char * protocol , char ** url , struct OperationConfig * config)",140,296
6,3,33,1,12,"set_binmode@40-51@src/tool_binmode.c","src/tool_binmode.c","set_binmode","set_binmode( FILE * stream)",40,51
82,24,479,2,95,"tool_create_output_file@54-148@src/tool_cb_wrt.c","src/tool_cb_wrt.c","tool_create_output_file","tool_create_output_file( struct OutStruct * outs , struct OperationConfig * config)",54,148
185,74,1227,4,232,"tool_write_cb@154-385@src/tool_cb_wrt.c","src/tool_cb_wrt.c","tool_write_cb","tool_write_cb( char * buffer , size_t sz , size_t nmemb , void * userdata)",154,385
39,8,213,4,46,"voutf@39-84@src/tool_msgs.c","src/tool_msgs.c","voutf","voutf( struct GlobalConfig * config , const char * prefix , const char * fmt , va_list ap)",39,84
8,2,48,2,8,"notef@90-97@src/tool_msgs.c","src/tool_msgs.c","notef","notef( struct GlobalConfig * config , const char * fmt , ...)",90,97
7,1,42,2,7,"warnf@104-110@src/tool_msgs.c","src/tool_msgs.c","warnf","warnf( struct GlobalConfig * config , const char * fmt , ...)",104,110
15,3,79,2,17,"helpf@115-131@src/tool_msgs.c","src/tool_msgs.c","helpf","helpf( FILE * errors , const char * fmt , ...)",115,131
9,3,55,2,9,"errorf@137-145@src/tool_msgs.c","src/tool_msgs.c","errorf","errorf( struct GlobalConfig * config , const char * fmt , ...)",137,145
21,9,129,3,43,"tool_seek_cb@50-92@src/tool_cb_see.c","src/tool_cb_see.c","tool_seek_cb","tool_seek_cb( void * userdata , curl_off_t offset , int whence)",50,92
9,3,53,2,12,"tool_ftruncate64@108-119@src/tool_cb_see.c","src/tool_cb_see.c","tool_ftruncate64","tool_ftruncate64( int fd , curl_off_t where)",108,119
21,5,138,2,28,"execpath@50-77@src/tool_parsecfg.c","src/tool_parsecfg.c","execpath","execpath( const char * filename , char ** pathp)",50,77
153,60,810,2,206,"parseconfig@82-287@src/tool_parsecfg.c","src/tool_parsecfg.c","parseconfig","parseconfig( const char * filename , struct GlobalConfig * global)",82,287
31,9,118,2,33,"unslashquote@296-328@src/tool_parsecfg.c","src/tool_parsecfg.c","unslashquote","unslashquote( const char * line , char * param)",296,328
15,5,89,3,19,"my_get_line@333-351@src/tool_parsecfg.c","src/tool_parsecfg.c","my_get_line","my_get_line( FILE * fp , struct curlx_dynbuf * db , bool * error)",333,351
23,8,169,1,25,"print_category@79-103@src/tool_help.c","src/tool_help.c","print_category","print_category( curlhelp_t category)",79,103
11,3,80,1,11,"get_category_content@106-116@src/tool_help.c","src/tool_help.c","get_category_content","get_category_content( const char * category)",106,116
6,2,45,1,6,"get_categories@119-124@src/tool_help.c","src/tool_help.c","get_categories","get_categories( void)",119,124
21,5,95,1,26,"tool_help@127-152@src/tool_help.c","src/tool_help.c","tool_help","tool_help( char * category)",127,152
8,3,41,1,8,"is_debug@154-161@src/tool_help.c","src/tool_help.c","is_debug","is_debug( void)",154,161
29,10,174,1,35,"tool_version_info@163-197@src/tool_help.c","src/tool_help.c","tool_version_info","tool_version_info( void)",163,197
16,3,80,1,21,"tool_list_engines@199-219@src/tool_help.c","src/tool_help.c","tool_list_engines","tool_list_engines( void)",199,219
13,1,51,1,13,"easysrc_free@82-94@src/tool_easysrc.c","src/tool_easysrc.c","easysrc_free","easysrc_free( void)",82,94
12,2,56,2,12,"easysrc_add@97-108@src/tool_easysrc.c","src/tool_easysrc.c","easysrc_add","easysrc_add( struct slist_wc ** plist , const char * line)",97,108
17,2,78,2,17,"easysrc_addf@110-126@src/tool_easysrc.c","src/tool_easysrc.c","easysrc_addf","easysrc_addf( struct slist_wc ** plist , const char * fmt , ...)",110,126
6,1,20,1,6,"easysrc_init@130-135@src/tool_easysrc.c","src/tool_easysrc.c","easysrc_init","easysrc_init( void)",130,135
23,5,171,1,29,"easysrc_perform@137-165@src/tool_easysrc.c","src/tool_easysrc.c","easysrc_perform","easysrc_perform( void)",137,165
6,1,31,1,7,"easysrc_cleanup@167-173@src/tool_easysrc.c","src/tool_easysrc.c","easysrc_cleanup","easysrc_cleanup( void)",167,173
50,15,329,1,62,"dumpeasysrc@175-236@src/tool_easysrc.c","src/tool_easysrc.c","dumpeasysrc","dumpeasysrc( struct GlobalConfig * config)",175,236
30,6,159,5,36,"writeTime@153-188@src/tool_writeout.c","src/tool_writeout.c","writeTime","writeTime( FILE * stream , const struct writeoutvar * wovar , struct per_transfer * per , CURLcode per_result , bool use_json)",153,188
75,31,295,3,80,"urlpart@190-269@src/tool_writeout.c","src/tool_writeout.c","urlpart","urlpart( struct per_transfer * per , writeoutid vid , const char ** contentp)",190,269
142,54,691,5,149,"writeString@271-419@src/tool_writeout.c","src/tool_writeout.c","writeString","writeString( FILE * stream , const struct writeoutvar * wovar , struct per_transfer * per , CURLcode per_result , bool use_json)",271,419
52,14,252,5,56,"writeLong@421-476@src/tool_writeout.c","src/tool_writeout.c","writeLong","writeLong( FILE * stream , const struct writeoutvar * wovar , struct per_transfer * per , CURLcode per_result , bool use_json)",421,476
27,6,143,5,32,"writeOffset@478-509@src/tool_writeout.c","src/tool_writeout.c","writeOffset","writeOffset( FILE * stream , const struct writeoutvar * wovar , struct per_transfer * per , CURLcode per_result , bool use_json)",478,509
156,42,839,3,165,"ourWriteOut@511-675@src/tool_writeout.c","src/tool_writeout.c","ourWriteOut","ourWriteOut( struct OperationConfig * config , struct per_transfer * per , CURLcode per_result)",511,675
